mediSpanDrug,mediSpanDisease
medispan:C0690642,medispan:C0011570
medispan:C0690643,medispan:C0011570
medispan:C0690669,medispan:C0011570
medispan:C0690670,medispan:C0011570
medispan:C0690671,medispan:C0011570
medispan:C0690779,medispan:C0011570
medispan:C0690780,medispan:C0011570
medispan:C0691039,medispan:C0011570
medispan:C0692278,medispan:C0011570
medispan:C0692502,medispan:C0011570
medispan:C0692685,medispan:C0011570
medispan:C0692691,medispan:C0011570
medispan:C0692693,medispan:C0011570
medispan:C0692730,medispan:C0011570
medispan:C0692738,medispan:C0011570
medispan:C0692740,medispan:C0011570
medispan:C0692861,medispan:C0011570
medispan:C0693047,medispan:C0011570
medispan:C0693090,medispan:C0011570
medispan:C0693094,medispan:C0011570
medispan:C0693147,medispan:C0011570
medispan:C0693330,medispan:C0011570
medispan:C0693331,medispan:C0011570
medispan:C0693378,medispan:C0011570
medispan:C0693391,medispan:C0011570
medispan:C0693421,medispan:C0011570
medispan:C0693466,medispan:C0011570
medispan:C0693701,medispan:C0011570
medispan:C0693702,medispan:C0011570
medispan:C0693721,medispan:C0011570
medispan:C0693889,medispan:C0011570
medispan:C0700409,medispan:C0011570
medispan:C0700410,medispan:C0011570
medispan:C0700411,medispan:C0011570
medispan:C0702531,medispan:C0011570
medispan:C0702541,medispan:C0011570
medispan:C0704895,medispan:C0011570
medispan:C0705877,medispan:C0011570
medispan:C0705878,medispan:C0011570
medispan:C0705879,medispan:C0011570
medispan:C0708427,medispan:C0011570
medispan:C0773963,medispan:C0011570
medispan:C0778051,medispan:C0011570
medispan:C0778846,medispan:C0011570
medispan:C0780985,medispan:C0011570
medispan:C0783598,medispan:C0011570
medispan:C0785533,medispan:C0011570
medispan:C0786068,medispan:C0011570
medispan:C0786091,medispan:C0011570
medispan:C0786092,medispan:C0011570
medispan:C0786093,medispan:C0011570
medispan:C0786097,medispan:C0011570
medispan:C0786989,medispan:C0011570
medispan:C0787030,medispan:C0011570
medispan:C0787042,medispan:C0011570
medispan:C0787140,medispan:C0011570
medispan:C0787142,medispan:C0011570
medispan:C0787962,medispan:C0011570
medispan:C0787990,medispan:C0011570
medispan:C0787992,medispan:C0011570
medispan:C0787993,medispan:C0011570
medispan:C0788625,medispan:C0011570
medispan:C0788679,medispan:C0011570
medispan:C0788780,medispan:C0011570
medispan:C0788855,medispan:C0011570
medispan:C0789390,medispan:C0011570
medispan:C0789393,medispan:C0011570
medispan:C0789614,medispan:C0011570
medispan:C0789615,medispan:C0011570
medispan:C0789616,medispan:C0011570
medispan:C0789703,medispan:C0011570
medispan:C0789813,medispan:C0011570
medispan:C0790234,medispan:C0011570
medispan:C0790235,medispan:C0011570
medispan:C0790264,medispan:C0011570
medispan:C0790307,medispan:C0011570
medispan:C0791289,medispan:C0011570
medispan:C0791816,medispan:C0011570
medispan:C0792312,medispan:C0011570
medispan:C0792361,medispan:C0011570
medispan:C0792433,medispan:C0011570
medispan:C0792592,medispan:C0011570
medispan:C0792593,medispan:C0011570
medispan:C0792594,medispan:C0011570
medispan:C0792775,medispan:C0011570
medispan:C0792951,medispan:C0011570
medispan:C0792765,medispan:C0011570
medispan:C0793007,medispan:C0011570
medispan:C0793103,medispan:C0011570
medispan:C0793143,medispan:C0011570
medispan:C0793144,medispan:C0011570
medispan:C0793145,medispan:C0011570
medispan:C0793164,medispan:C0011570
medispan:C0793351,medispan:C0011570
medispan:C0793737,medispan:C0011570
medispan:C0793959,medispan:C0011570
medispan:C0794159,medispan:C0011570
medispan:C0794444,medispan:C0011570
medispan:C0794445,medispan:C0011570
medispan:C0794645,medispan:C0011570
medispan:C0794857,medispan:C0011570
medispan:C0938061,medispan:C0011570
medispan:C0939635,medispan:C0011570
medispan:C0939636,medispan:C0011570
medispan:C0973841,medispan:C0011570
medispan:C0975744,medispan:C0011570
medispan:C0976826,medispan:C0011570
medispan:C0976992,medispan:C0011570
medispan:C0977657,medispan:C0011570
medispan:C0978046,medispan:C0011570
medispan:C0978247,medispan:C0011570
medispan:C0978727,medispan:C0011570
medispan:C0978732,medispan:C0011570
medispan:C0978745,medispan:C0011570
medispan:C0978746,medispan:C0011570
medispan:C0979347,medispan:C0011570
medispan:C0979727,medispan:C0011570
medispan:C0979728,medispan:C0011570
medispan:C0979729,medispan:C0011570
medispan:C0979730,medispan:C0011570
medispan:C0981283,medispan:C0011570
medispan:C0981440,medispan:C0011570
medispan:C0981533,medispan:C0011570
medispan:C0981763,medispan:C0011570
medispan:C0982806,medispan:C0011570
medispan:C1176426,medispan:C0011570
medispan:C1177973,medispan:C0011570
medispan:C1328999,medispan:C0011570
medispan:C1340955,medispan:C0011570
medispan:C1344555,medispan:C0011570
medispan:C1357766,medispan:C0011570
medispan:C1363066,medispan:C0011570
medispan:C1533407,medispan:C0011570
medispan:C1533465,medispan:C0011570
medispan:C1533466,medispan:C0011570
medispan:C1533467,medispan:C0011570
medispan:C1572305,medispan:C0011570
medispan:C1572366,medispan:C0011570
medispan:C1617240,medispan:C0011570
medispan:C1618266,medispan:C0011570
medispan:C1657552,medispan:C0011570
medispan:C1702508,medispan:C0011570
medispan:C1702861,medispan:C0011570
medispan:C1703353,medispan:C0011570
medispan:C1703741,medispan:C0011570
medispan:C1703754,medispan:C0011570
medispan:C1813117,medispan:C0011570
medispan:C1876342,medispan:C0011570
medispan:C2240610,medispan:C0011570
medispan:C2341402,medispan:C0011570
medispan:C2342580,medispan:C0011570
medispan:C2342658,medispan:C0011570
medispan:C2342661,medispan:C0011570
medispan:C2342663,medispan:C0011570
medispan:C2342664,medispan:C0011570
medispan:C2342665,medispan:C0011570
medispan:C2342667,medispan:C0011570
medispan:C2342668,medispan:C0011570
medispan:C2342669,medispan:C0011570
medispan:C2369300,medispan:C0011570
medispan:C2369507,medispan:C0011570
medispan:C2370752,medispan:C0011570
medispan:C2370756,medispan:C0011570
medispan:C2682288,medispan:C0011570
medispan:C2682290,medispan:C0011570
medispan:C2682291,medispan:C0011570
medispan:C2682296,medispan:C0011570
medispan:C2682299,medispan:C0011570
medispan:C2682357,medispan:C0011570
medispan:C2682371,medispan:C0011570
medispan:C2682411,medispan:C0011570
medispan:C2682512,medispan:C0011570
medispan:C2682513,medispan:C0011570
medispan:C2682514,medispan:C0011570
medispan:C2682751,medispan:C0011570
medispan:C2682752,medispan:C0011570
medispan:C2703045,medispan:C0011570
medispan:C2731679,medispan:C0011570
medispan:C2731690,medispan:C0011570
medispan:C2731691,medispan:C0011570
medispan:C2731693,medispan:C0011570
medispan:C2731694,medispan:C0011570
medispan:C2731695,medispan:C0011570
medispan:C2731696,medispan:C0011570
medispan:C2731697,medispan:C0011570
medispan:C2740064,medispan:C0011570
medispan:C0980852,medispan:C0011570
medispan:C0980962,medispan:C0011570
medispan:C0980964,medispan:C0011570
medispan:C0980966,medispan:C0011570
medispan:C0980968,medispan:C0011570
medispan:C0981443,medispan:C0011570
medispan:C0981444,medispan:C0011570
medispan:C0981449,medispan:C0011570
medispan:C0981487,medispan:C0011570
medispan:C0981491,medispan:C0011570
medispan:C0981498,medispan:C0011570
medispan:C0981499,medispan:C0011570
medispan:C0981534,medispan:C0011570
medispan:C0981600,medispan:C0011570
medispan:C0981790,medispan:C0011570
medispan:C0982762,medispan:C0011570
medispan:C0982805,medispan:C0011570
medispan:C0982820,medispan:C0011570
medispan:C0991715,medispan:C0011570
medispan:C0991718,medispan:C0011570
medispan:C0991765,medispan:C0011570
medispan:C0994900,medispan:C0011570
medispan:C0995120,medispan:C0011570
medispan:C1145744,medispan:C0011570
medispan:C1145745,medispan:C0011570
medispan:C1163826,medispan:C0011570
medispan:C1163827,medispan:C0011570
medispan:C1163828,medispan:C0011570
medispan:C1164729,medispan:C0011570
medispan:C1164730,medispan:C0011570
medispan:C1164731,medispan:C0011570
medispan:C1164732,medispan:C0011570
medispan:C1164733,medispan:C0011570
medispan:C1164784,medispan:C0011570
medispan:C1164801,medispan:C0011570
medispan:C1165060,medispan:C0011570
medispan:C1168721,medispan:C0011570
medispan:C1169893,medispan:C0011570
medispan:C1169894,medispan:C0011570
medispan:C1177667,medispan:C0011570
medispan:C1177869,medispan:C0011570
medispan:C1276938,medispan:C0011570
medispan:C1304696,medispan:C0011570
medispan:C1319658,medispan:C0011570
medispan:C1321198,medispan:C0011570
medispan:C1322120,medispan:C0011570
medispan:C1322121,medispan:C0011570
medispan:C1322123,medispan:C0011570
medispan:C1363068,medispan:C0011570
medispan:C1363069,medispan:C0011570
medispan:C1363070,medispan:C0011570
medispan:C1363071,medispan:C0011570
medispan:C1443703,medispan:C0011570
medispan:C1443704,medispan:C0011570
medispan:C1509298,medispan:C0011570
medispan:C1509299,medispan:C0011570
medispan:C1509569,medispan:C0011570
medispan:C1509839,medispan:C0011570
medispan:C1509993,medispan:C0011570
medispan:C1532473,medispan:C0011570
medispan:C1576507,medispan:C0011570
medispan:C1588230,medispan:C0011570
medispan:C1588267,medispan:C0011570
medispan:C1591277,medispan:C0011570
medispan:C1591652,medispan:C0011570
medispan:C1613990,medispan:C0011570
medispan:C1622986,medispan:C0011570
medispan:C1623488,medispan:C0011570
medispan:C1626919,medispan:C0011570
medispan:C1669130,medispan:C0011570
medispan:C1676705,medispan:C0011570
medispan:C1698600,medispan:C0011570
medispan:C1699663,medispan:C0011570
medispan:C1703735,medispan:C0011570
medispan:C1712048,medispan:C0011570
medispan:C1712055,medispan:C0011570
medispan:C1712056,medispan:C0011570
medispan:C1813011,medispan:C0011570
medispan:C1813017,medispan:C0011570
medispan:C1813175,medispan:C0011570
medispan:C1813805,medispan:C0011570
medispan:C1873556,medispan:C0011570
medispan:C1876827,medispan:C0011570
medispan:C1876828,medispan:C0011570
medispan:C1876829,medispan:C0011570
medispan:C1961906,medispan:C0011570
medispan:C1961908,medispan:C0011570
medispan:C1962249,medispan:C0011570
medispan:C1966384,medispan:C0011570
medispan:C1967129,medispan:C0011570
medispan:C1967677,medispan:C0011570
medispan:C1968000,medispan:C0011570
medispan:C1968003,medispan:C0011570
medispan:C1968004,medispan:C0011570
medispan:C1968005,medispan:C0011570
medispan:C1968007,medispan:C0011570
medispan:C1968014,medispan:C0011570
medispan:C1995698,medispan:C0011570
medispan:C1995702,medispan:C0011570
medispan:C2240463,medispan:C0011570
medispan:C0975001,medispan:C0011606
medispan:C0975002,medispan:C0011606
medispan:C0975954,medispan:C0011606
medispan:C0976984,medispan:C0011606
medispan:C0977031,medispan:C0011606
medispan:C0977744,medispan:C0011606
medispan:C0977745,medispan:C0011606
medispan:C0978047,medispan:C0011606
medispan:C0979316,medispan:C0011606
medispan:C0979345,medispan:C0011606
medispan:C0979478,medispan:C0011606
medispan:C0979479,medispan:C0011606
medispan:C0979499,medispan:C0011606
medispan:C0979501,medispan:C0011606
medispan:C0979502,medispan:C0011606
medispan:C0980546,medispan:C0011606
medispan:C0980549,medispan:C0011606
medispan:C0980669,medispan:C0011606
medispan:C0980670,medispan:C0011606
medispan:C0980671,medispan:C0011606
medispan:C0980674,medispan:C0011606
medispan:C0980675,medispan:C0011606
medispan:C0981211,medispan:C0011606
medispan:C0981212,medispan:C0011606
medispan:C0981267,medispan:C0011606
medispan:C0981277,medispan:C0011606
medispan:C0981433,medispan:C0011606
medispan:C0981441,medispan:C0011606
medispan:C0981534,medispan:C0011606
medispan:C0981593,medispan:C0011606
medispan:C0982822,medispan:C0011606
medispan:C0991714,medispan:C0011606
medispan:C0995120,medispan:C0011606
medispan:C1164879,medispan:C0011606
medispan:C1164881,medispan:C0011606
medispan:C1168668,medispan:C0011606
medispan:C1177869,medispan:C0011606
medispan:C1275984,medispan:C0011606
medispan:C1304696,medispan:C0011606
medispan:C1329045,medispan:C0011606
medispan:C1344447,medispan:C0011606
medispan:C1962249,medispan:C0011606
medispan:C1965620,medispan:C0011606
medispan:C1965633,medispan:C0011606
medispan:C1965689,medispan:C0011606
medispan:C1965692,medispan:C0011606
medispan:C1965879,medispan:C0011606
medispan:C1966384,medispan:C0011606
medispan:C1967129,medispan:C0011606
medispan:C1967677,medispan:C0011606
medispan:C2587025,medispan:C0011606
medispan:C2719283,medispan:C0011606
medispan:C2719740,medispan:C0011606
medispan:C2720120,medispan:C0011606
medispan:C2917671,medispan:C0011606
medispan:C0353544,medispan:C0011606
medispan:C0688625,medispan:C0011606
medispan:C0688917,medispan:C0011606
medispan:C0693166,medispan:C0011606
medispan:C0693392,medispan:C0011606
medispan:C0694249,medispan:C0011606
medispan:C0703164,medispan:C0011606
medispan:C0774394,medispan:C0011606
medispan:C0776182,medispan:C0011606
medispan:C0781696,medispan:C0011606
medispan:C0783299,medispan:C0011606
medispan:C0783592,medispan:C0011606
medispan:C0783593,medispan:C0011606
medispan:C0785903,medispan:C0011606
medispan:C0786067,medispan:C0011606
medispan:C0786115,medispan:C0011606
medispan:C0786116,medispan:C0011606
medispan:C0787052,medispan:C0011606
medispan:C0787110,medispan:C0011606
medispan:C0787111,medispan:C0011606
medispan:C0787112,medispan:C0011606
medispan:C0787126,medispan:C0011606
medispan:C0787163,medispan:C0011606
medispan:C0787319,medispan:C0011606
medispan:C0787474,medispan:C0011606
medispan:C0787954,medispan:C0011606
medispan:C0788725,medispan:C0011606
medispan:C0789797,medispan:C0011606
medispan:C0789798,medispan:C0011606
medispan:C0789799,medispan:C0011606
medispan:C0790855,medispan:C0011606
medispan:C0791158,medispan:C0011606
medispan:C0791883,medispan:C0011606
medispan:C0792181,medispan:C0011606
medispan:C0792182,medispan:C0011606
medispan:C0793007,medispan:C0011606
medispan:C0793248,medispan:C0011606
medispan:C0973841,medispan:C0011606
medispan:C0974389,medispan:C0011606
medispan:C0976987,medispan:C0011606
medispan:C0976988,medispan:C0011606
medispan:C0978046,medispan:C0011606
medispan:C0979347,medispan:C0011606
medispan:C0981533,medispan:C0011606
medispan:C1363066,medispan:C0011606
medispan:C0976984,medispan:C0011616
medispan:C0977663,medispan:C0011616
medispan:C0980800,medispan:C0011616
medispan:C0980801,medispan:C0011616
medispan:C0980802,medispan:C0011616
medispan:C0980803,medispan:C0011616
medispan:C1177201,medispan:C0011616
medispan:C1533389,medispan:C0011616
medispan:C1968007,medispan:C0011616
medispan:C1968014,medispan:C0011616
medispan:C2719283,medispan:C0011616
medispan:C2719740,medispan:C0011616
medispan:C2720120,medispan:C0011616
medispan:C2920183,medispan:C0011616
medispan:C0542713,medispan:C0011616
medispan:C0688917,medispan:C0011616
medispan:C0780444,medispan:C0011616
medispan:C0784965,medispan:C0011616
medispan:C0786067,medispan:C0011616
medispan:C0786317,medispan:C0011616
medispan:C0786318,medispan:C0011616
medispan:C0788725,medispan:C0011616
medispan:C0789701,medispan:C0011616
medispan:C0792181,medispan:C0011616
medispan:C0792182,medispan:C0011616
medispan:C0792904,medispan:C0011616
medispan:C0792905,medispan:C0011616
medispan:C0793994,medispan:C0011616
medispan:C0794057,medispan:C0011616
medispan:C0794440,medispan:C0011616
medispan:C0795158,medispan:C0011616
medispan:C0976987,medispan:C0011616
medispan:C0976988,medispan:C0011616
medispan:C0792025,medispan:C0011630
medispan:C0975384,medispan:C0011630
medispan:C0975385,medispan:C0011630
medispan:C0975386,medispan:C0011630
medispan:C0975387,medispan:C0011630
medispan:C0977747,medispan:C0011630
medispan:C0780444,medispan:C0011848
medispan:C1319657,medispan:C0011849
medispan:C1319662,medispan:C0011849
medispan:C1319663,medispan:C0011849
medispan:C1329114,medispan:C0011849
medispan:C1509839,medispan:C0011849
medispan:C0353587,medispan:C0011991
medispan:C0353588,medispan:C0011991
medispan:C0353589,medispan:C0011991
medispan:C0353921,medispan:C0011991
medispan:C0355015,medispan:C0011991
medispan:C0355494,medispan:C0011991
medispan:C0355523,medispan:C0011991
medispan:C0355683,medispan:C0011991
medispan:C0355684,medispan:C0011991
medispan:C0355685,medispan:C0011991
medispan:C0356347,medispan:C0011991
medispan:C0357338,medispan:C0011991
medispan:C0357438,medispan:C0011991
medispan:C0357439,medispan:C0011991
medispan:C0357483,medispan:C0011991
medispan:C0357506,medispan:C0011991
medispan:C0357526,medispan:C0011991
medispan:C0359198,medispan:C0011991
medispan:C0359601,medispan:C0011991
medispan:C0361764,medispan:C0011991
medispan:C0542905,medispan:C0011991
medispan:C0543060,medispan:C0011991
medispan:C0543076,medispan:C0011991
medispan:C0543098,medispan:C0011991
medispan:C0543210,medispan:C0011991
medispan:C0543320,medispan:C0011991
medispan:C0543410,medispan:C0011991
medispan:C0590559,medispan:C0011991
medispan:C0590811,medispan:C0011991
medispan:C0590946,medispan:C0011991
medispan:C0591006,medispan:C0011991
medispan:C0592857,medispan:C0011991
medispan:C0594380,medispan:C0011991
medispan:C0594381,medispan:C0011991
medispan:C0594382,medispan:C0011991
medispan:C0594395,medispan:C0011991
medispan:C0687763,medispan:C0011991
medispan:C0687764,medispan:C0011991
medispan:C0687887,medispan:C0011991
medispan:C0687888,medispan:C0011991
medispan:C0687889,medispan:C0011991
medispan:C0687890,medispan:C0011991
medispan:C0687936,medispan:C0011991
